,count,mean,std,min,25%,50%,75%,max,variance,missing,missing_percent,zeros_percent
DAB2,76893.0,0.06422765857854053,0.22178023164499935,-1.17781854193132,0.0,0.0003712926111982,0.0258022453288195,3.75744219382367,0.04918647114850957,0,0.0,21.7
EGFL7,76893.0,0.0022958364446826005,0.05028855032217368,-0.491269923969601,-0.0001697618565831,0.0,0.0009468271831415,2.42826451738817,0.002528938293505794,0,0.0,23.61
KLRK1,76893.0,0.5012944805718281,0.7192611878459256,-0.415443296923107,0.0,0.0292646510938451,1.18209897324136,3.79864226340669,0.5173366563415319,0,0.0,13.88
FOXP3,76893.0,0.013560324810035747,0.13083045366966586,-0.383046624722112,-0.0003866426138319,0.0,0.0007478972782648,2.7376210678844,0.01711660760741059,0,0.0,25.28
AURKB,76893.0,0.0021014520180031755,0.03721879740612507,-0.528257944652207,0.0,8.93694406914448e-05,0.0011026818797944,2.6440132420951,0.001385238880358182,0,0.0,23.18
CFP,76893.0,0.3126936769779278,0.627400035992636,-1.00907408908644,-0.0028394405326232,0.0162593104726862,0.145945325183263,4.51171679464233,0.3936308051635611,0,0.0,13.35
RSAD2,76893.0,0.11881073702454478,0.3121643762007308,-1.02669245851014,0.0,0.0270156432039276,0.0801400660567899,3.62244991503008,0.09744659776879137,0,0.0,15.69
KCTD12,76893.0,0.3244338233841863,0.6317189154205333,-0.661444005472433,0.0,0.0240398898567513,0.118799233487373,5.49161683869894,0.39906878810009483,0,0.0,13.45
LYN,76893.0,0.5764302242519617,0.7997185870188785,-0.905037691570988,0.0,0.0696242277796347,1.07898709762609,6.1855918751183,0.6395498184234717,0,0.0,11.04
S100A11,76893.0,1.2997415015043918,1.1416066845045245,-0.877296593846626,0.218943989956022,1.05852679015709,2.33666317891928,5.34006205402008,1.303265822105413,0,0.0,6.64
MMD,76893.0,0.05893641199202006,0.20921045255904072,-0.746375423134432,0.0,0.0168749219897962,0.0582316017697099,3.06909738367581,0.04376901345995863,0,0.0,17.06
PDZK1IP1,76893.0,0.0006337562004998193,0.032105394808557626,-0.224460532776439,-1.62113594584294e-05,0.0,0.0,2.38663026270001,0.001030756375813359,0,0.0,55.47
CEBPB,76893.0,0.5784865766792686,0.8252198305080396,-1.3415740215183,0.0,0.169566711769677,1.07858714577087,4.89959726526584,0.6809877686637176,0,0.0,10.31
TNFSF10,76893.0,0.7614158547362815,0.9691627851256228,-0.851733056552687,0.0744153097233082,0.267271362807851,1.27675728817326,5.93741284574555,0.9392765040724542,0,0.0,9.83
HSPA1B,76893.0,0.034256514753040763,0.17306375431324508,-0.796560388839321,-0.0078230809091175,0.0015222400305165,0.0358292935500796,3.74121685119736,0.02995106305699526,0,0.0,17.44
S100A10,76893.0,1.2941457936010683,0.9201259773391599,-1.14006341491428,0.443435493357627,1.35125357024005,1.99058039777964,5.08964328336211,0.8466318141743442,0,0.0,4.34
HSP90B1,76893.0,0.9540490589438849,0.7144965978606905,-0.725632020501013,0.415485682387916,0.846004715774178,1.42054497180822,5.62393478570898,0.5105053883545013,0,0.0,5.8
CCDC88A,76893.0,0.33573904265250404,0.5623143730392335,-0.657225660624502,0.010445879220328,0.0830014428983819,0.389841346197076,4.30849135059132,0.3161974541265062,0,0.0,12.78
COCH,76893.0,0.022414815294589354,0.14552207647240134,-0.924962840765267,0.0,0.00111123033184,0.0101804846696129,3.32946385945255,0.021176674740839424,0,0.0,21.38
SPI1,76893.0,0.4123500251862584,0.7363978892511261,-1.16094515868048,-0.0005610206136422,0.0216970393089414,0.67993751997158,5.5657663649871,0.5422818512935138,0,0.0,12.71
GBP5,76893.0,0.5096019223164429,0.6157932406482719,-0.800904845829745,0.0557139666497885,0.232068217915753,0.834669841894864,5.63957194811211,0.3792013152281005,0,0.0,11.31
DUSP1,76893.0,0.6320531804223558,1.0521316799429057,-2.99943888636485,0.0,0.420909425323614,1.21331897044626,5.50953187783399,1.1069810719394808,0,0.0,10.95
TUBB,76893.0,0.43161626538966646,0.6292467561457756,-1.24826234617051,0.0,0.21619563366781,0.866490959793676,4.42278866222576,0.39595148011998127,0,0.0,10.68
PLK1,76893.0,0.004750964306693554,0.0524166068239507,-0.59617986975346,0.0,0.000703341916187,0.0051783395334876,2.14335254171285,0.0027475006709366348,0,0.0,21.16
GRN,76893.0,0.4459480922616121,0.7454515310209417,-1.06880125265727,0.0,0.059506652685714,0.816125271975218,5.27958532602899,0.5556979851014661,0,0.0,11.9
AP1S2,76893.0,0.6162669515421209,0.8195656855993129,-1.1286781991532,0.0,0.200429080728075,1.15489228770731,4.99454171171336,0.6716879130118718,0,0.0,9.87
JAKMIP1,76893.0,0.0167666777543727,0.15142599083147748,-1.27453079470391,-0.000330339534626,0.0,0.0021795120257832,4.68589692225495,0.022929830699294704,0,0.0,25.69
PBX1,76893.0,0.004250415585886638,0.0460744752056961,-0.465899891965126,0.0,0.0002449791551748,0.0044554532177729,2.01798279826236,0.002122857265480305,0,0.0,22.08
IL1RN,76893.0,0.054642961381496415,0.21157222498772452,-1.03611711379897,-0.0009357384759486,0.0,0.0053255095867272,4.26811439465374,0.04476280638625632,0,0.0,19.84
IFITM2,76893.0,1.1605235436563992,1.0059659219264572,-1.67184965225083,0.274066202158588,1.12671557751677,1.85550192477636,5.57281486101122,1.0119674360773467,0,0.0,5.9
VIM,76893.0,2.058483499805873,0.9796222611142616,-0.894398723887267,1.51593136452463,2.19546560947396,2.75151321768646,5.69462009916822,0.9596597744706186,0,0.0,1.54
IFIT1,76893.0,0.16276767001663006,0.3910023345122224,-1.13693901698754,0.0,0.0327886304529609,0.0993511681503627,4.00824845032417,0.15288282559400787,0,0.0,15.0
OLFM1,76893.0,0.009233602925893189,0.07704425147252707,-0.455312447741158,-4.39542715497031e-10,0.0,7.21433210663435e-05,2.36194776973554,0.00593581668496199,0,0.0,39.73
CTSZ,76893.0,0.5859509071724873,0.7578205858959112,-0.798380915348473,0.0033010992521453,0.138172990267275,1.11209538457165,4.65952180596823,0.574292040407622,0,0.0,10.56
FCRLA,76893.0,0.08659110652843331,0.3534459357411657,-1.77458258222536,-0.0011636875189135,0.0,0.0037048102343123,4.48995709162658,0.12492402949194822,0,0.0,25.6
FAM111B,76893.0,0.01445379633453625,0.09452851397052821,-0.602986851839793,-3.20951412741153e-05,0.0,0.0005100104560576,3.34218160654038,0.008935639953476347,0,0.0,32.14
GSTP1,76893.0,1.004259317787058,0.8782622752764129,-1.5739254784873,0.193350373090606,0.928214464821765,1.72071790880506,5.58133108653827,0.7713446241737016,0,0.0,6.37
RECK,76893.0,0.04586135046191758,0.19743885658604268,-0.806917303539179,-0.0042519414611463,0.0113208522803523,0.0518390534007478,4.18818297677362,0.03898210209000393,0,0.0,17.07
MPEG1,76893.0,0.46631564473054027,0.7855022743138979,-1.1561079506522,0.0,0.0361865738398343,0.751465396961452,4.78070266629045,0.6170138229523061,0,0.0,12.29
IFI6,76893.0,0.4035081313350997,0.6714807528801382,-1.61180688788619,-0.007078947230252,0.0965087151526781,0.823888780875809,4.4259052390163,0.45088640148847725,0,0.0,11.61
DUSP4,76893.0,0.003947464777764925,0.08329034523803935,-1.01772513708225,-0.0013427460742381,0.0,0.0001567324191836,2.93908652830235,0.006937281609871785,0,0.0,25.1
KLRG1,76893.0,0.2743375100419891,0.624028035034581,-1.13015365017491,0.0,0.0133930440485808,0.127209272611566,5.00195520156131,0.38941098850912026,0,0.0,15.86
MX1,76893.0,0.48377530968479615,0.6435329103219355,-1.24813551123627,0.0336567479830135,0.206360985328277,0.757071620459982,5.51113684294963,0.41413460666742025,0,0.0,10.94
CSF3R,76893.0,0.24876462607667513,0.5591857448462019,-0.69233370127302,0.0,0.0245549769496959,0.0728702273819932,4.72348520033002,0.3126886972392016,0,0.0,14.01
CSTA,76893.0,0.3166383282663668,0.6415592876956996,-0.740478980335257,0.0,0.0125836696210912,0.074261556033302,4.71791627907962,0.4115983196286134,0,0.0,13.91
CTDSPL,76893.0,0.0039300465296759615,0.08544549752009285,-0.572797440812065,-0.0002377470147792,0.0,0.0029730345308186,3.04254951201603,0.007300933046456194,0,0.0,22.79
ALDH2,76893.0,0.1590142043545728,0.40772782498576904,-1.01967267318075,0.0,0.0110769991623471,0.0525628115346639,4.39733912791765,0.1662419792676259,0,0.0,15.97
PADI4,76893.0,0.08268747030435127,0.294172869962207,-1.09391745673151,-0.0022089316595995,0.0036027528924953,0.0329487323352631,3.33976360948319,0.08653767742180155,0,0.0,17.38
KLF4,76893.0,0.18978467405791202,0.47742488792142035,-1.60069461676386,-0.0164524753796733,0.0009398782156829,0.0661600968945632,4.3188352740264,0.22793452360678076,0,0.0,14.76
HLA-DMB,76893.0,0.543081969913865,0.7872765028059483,-1.26728285499695,0.0,0.0654191421691678,1.05428853396021,5.96527206706948,0.6198042918703643,0,0.0,11.0
RUFY1,76893.0,0.17797177816734855,0.33846672687758833,-0.96992311391085,0.0,0.0786620967099644,0.198591810877404,4.67505873043524,0.11455972520322796,0,0.0,14.5
C5AR1,76893.0,0.19854021314169473,0.48520813638824956,-0.886914520927918,-0.0006719895953968,0.0044004950181092,0.0335293918816095,4.0823931928595,0.23542693561735817,0,0.0,15.92
SMOX,76893.0,0.002972150034003193,0.049637739983829324,-0.505555410951291,-1.49855501065583e-05,0.0,0.000453941886482,2.97368935752534,0.0024639052307022483,0,0.0,27.39
GPBAR1,76893.0,0.15001296746252246,0.4031750518256388,-0.841336753632497,-0.0003548065978578,0.0025213436920828,0.0239486530191047,3.82054750778445,0.16255012241460653,0,0.0,17.19
TNFAIP2,76893.0,0.3030077639078356,0.602354453963271,-0.814843528449662,0.0,0.0153569978146069,0.0721303471670139,4.37812769303653,0.36283088820939036,0,0.0,13.88
HES1,76893.0,0.013570859094258756,0.17677851586221777,-1.12744894947004,-0.0031301142023946,0.0,0.0030324228199768,3.03471773933322,0.03125064367044838,0,0.0,26.53
PDZD4,76893.0,0.029721759223449423,0.14139810573583736,-0.560090432311537,-1.00496151430014e-05,1.75761814312715e-06,0.0083446046253169,2.95994355531501,0.01999342430568304,0,0.0,23.49
TNFSF13B,76893.0,0.38255864188656236,0.7163583819246279,-0.728643598471825,0.0,0.0283321772150205,0.410312116882513,5.17796636805203,0.5131693313536709,0,0.0,12.74
BLK,76893.0,0.16223482871274944,0.451071497503902,-0.897322067894135,0.0,0.0026676612885047,0.0223243154168513,4.74487273778554,0.20346549586041268,0,0.0,18.58
PDLIM1,76893.0,0.14496987659776414,0.41662632131960753,-0.971081703288401,0.0,0.0021998728020428,0.0466716019515765,5.16589009662062,0.17357749161630884,0,0.0,18.13
LILRB2,76893.0,0.25352994211203905,0.5533020196152318,-0.790243631604433,-0.0023122074509984,0.0052739631400903,0.0524160426217455,4.09615404356647,0.30614312491029444,0,0.0,14.72
LRRC25,76893.0,0.23306178173812353,0.5200295050195264,-1.00738892313591,0.0,0.0060370039988331,0.0523353469839468,4.31987887003764,0.2704306860908536,0,0.0,15.17
ESCO2,76893.0,0.0045926736581633956,0.04818373420532627,-0.26329496098127,0.0,0.00061555225133,0.0057766967169839,2.27376008129671,0.0023216722419695285,0,0.0,21.66
HCK,76893.0,0.2874499925637443,0.5852948352269229,-1.00054626052639,0.0,0.0113906425371677,0.154572588040335,4.12255112988402,0.3425700441433109,0,0.0,14.02
BEND2,76893.0,0.0009115723930084781,0.025553073711434456,-1.1024991163366,-1.63849338310881e-07,0.0,0.0003103431692524,2.67192895712843,0.0006529595761020027,0,0.0,28.34
NAMPT,76893.0,0.32141916755524425,0.5699283889686613,-0.948068533079111,0.0,0.0731436670007855,0.462442793242471,4.4137775822551,0.32481836855241364,0,0.0,12.62
C15orf48,76893.0,0.002080879143246694,0.06198693917816947,-0.765104427367071,-0.0019784039440937,0.0,0.0008137170997558,2.30592188645848,0.003842380628678081,0,0.0,24.36
CLEC7A,76893.0,0.31373993236791337,0.6189825525916706,-0.535190057874277,0.0,0.0174993320305656,0.0738457814725577,4.78047325157591,0.38313940041290023,0,0.0,13.84
MT2A,76893.0,0.7209191058415807,0.7828783588572716,-1.07721593002411,0.0567921504620973,0.468028594655001,1.24685462664707,4.9206504367767,0.612898524767055,0,0.0,8.68
LCN2,76893.0,0.0002387525440828607,0.021167880574061125,-0.396732786686174,-1.07846348176306e-05,0.0,4.8077273378958e-07,2.26670333712977,0.0004480791679977143,0,0.0,39.23
CX3CR1,76893.0,0.39880789040669123,0.6681811675615257,-0.717112403654118,0.0,0.0170622809687972,0.644074816026099,4.74897903930424,0.44646607268388366,0,0.0,14.36
ID2,76893.0,0.5540667136738421,0.783054015943611,-1.61805132648335,0.0,0.192211831827488,1.07903942627716,4.67311779753578,0.613173591885417,0,0.0,11.15
TRIM58,76893.0,0.008915121479736875,0.07855075384855162,-0.722711493430197,0.0,0.0017758870153865,0.0105452608430245,2.88429869626045,0.006170220930175747,0,0.0,20.58
ZWINT,76893.0,0.00778970577140058,0.07852064717201561,-0.412760799306263,-0.0002104701919465,0.0002357150609671,0.0070721441463582,4.12472840124066,0.006165492032312162,0,0.0,21.45
ID3,76893.0,0.1694147727249078,0.4017732324051521,-1.06769908745891,0.0,0.0186290973430229,0.161798158377897,5.3547450305256,0.16142173027728438,0,0.0,16.0
FCRL1,76893.0,0.18003015101147152,0.47991632156823083,-0.555121527105245,0.0,0.0008042710601125,0.0175396242674102,4.09321544489278,0.23031967570758152,0,0.0,20.92
PLAC8,76893.0,1.2629866582342844,0.9141134360013615,-0.991937494158353,0.475497216265874,1.20134550983231,1.93144286307732,5.43835457642549,0.8356033738782153,0,0.0,4.55
FCRL2,76893.0,0.10237256259324429,0.3281691382189639,-0.735983748408035,0.0,0.0006910185065185,0.0086166782106301,6.63098459669607,0.1076949832793774,0,0.0,21.07
P2RX5,76893.0,0.16441132783894066,0.4420676864540919,-1.04316294961276,0.0,0.0112976743796164,0.0577933860108866,5.21927976866924,0.1954238394068733,0,0.0,16.1
CLIC2,76893.0,0.017701828569435696,0.11028248680554027,-0.510876676037008,-0.0001583212975025,0.0,0.0025412049737102,2.49718870371914,0.012162226896014164,0,0.0,22.61
NCF2,76893.0,0.4096872031142377,0.7740453491225581,-0.955167121450581,0.0,0.015980870378031,0.293429803724655,4.91901139221681,0.5991462024982628,0,0.0,13.03
IFNG,76893.0,0.04030565372855601,0.2442384137772285,-1.66321731873978,-0.0016846445770621,0.0,0.0069474726863847,3.84888535062095,0.059652402764416676,0,0.0,21.73
SGK1,76893.0,0.07533650839384702,0.291521577180142,-0.99683980651333,-0.0130028483973267,0.0,0.0389775702196136,3.73963965413794,0.08498482996159747,0,0.0,16.85
TIMP1,76893.0,0.4233021172128371,0.6638111758709235,-1.63488625489034,0.0,0.0786460595090979,0.860778599111326,4.9938192521342,0.44064527721113816,0,0.0,11.8
APLP2,76893.0,0.607254989833595,0.7859152679821673,-0.89121884259508,0.02904677244614,0.206863902999099,1.04629918476523,5.97497688738674,0.6176628084474818,0,0.0,10.39
ANXA2,76893.0,0.7365058428934065,0.8407795614509527,-1.21750725732153,0.0143484303655542,0.332312447536616,1.45151466303391,4.94961154336503,0.7069102709536562,0,0.0,9.43
CCND1,76893.0,0.015417756822163595,0.08794675939982088,-0.34442200411128,0.0,0.001684816748012,0.0114714095685388,2.50917339209936,0.007734632488929983,0,0.0,20.48
CDCA8,76893.0,0.005418063994021444,0.0611599812342416,-0.40927374226466,0.0,0.0008881464655697,0.00648993751926,2.66890415971121,0.0037405433045727848,0,0.0,20.68
SIGLEC10,76893.0,0.1164493460561892,0.33696448041008886,-0.912692009445774,-0.0006333978007383,0.0029817047428932,0.0567358251426581,4.55159297857058,0.11354506105804117,0,0.0,17.67
CAPG,76893.0,0.25626732429350896,0.5543096298310841,-1.15679078320027,-0.0166615696937144,0.0126979743406011,0.255113268313092,4.06732496428173,0.3072591657234735,0,0.0,13.8
HOXA9,76893.0,0.004797368859432881,0.04699097934973115,-0.381512925232306,-1.22044633926924e-05,0.0,0.0005099843968553,2.10439996668893,0.0022081521402468594,0,0.0,30.68
SLC4A10,76893.0,0.0057609673467743676,0.07529821946255606,-0.61116157142928,-0.0001119739710002,0.0,0.0001616591403172,2.92010090140801,0.005669821854231256,0,0.0,31.84
NDRG2,76893.0,0.03250213471646695,0.16764107836048406,-0.840119224952389,-0.0006818625064368,0.0016766814336967,0.019953861580819,3.88587970735668,0.02810353115386596,0,0.0,18.78
RNASE6,76893.0,0.19126214424851587,0.46285838095947773,-1.23717469580996,0.0,0.0092430855427465,0.0929376848471941,4.28792095824142,0.21423788082442904,0,0.0,15.39
HERC5,76893.0,0.1760652710381825,0.35031410596607176,-0.565642095355314,0.0,0.0720026310418873,0.15569371240756,4.26293747534976,0.12271997283880817,0,0.0,14.76
ALDH1A1,76893.0,0.06560369207389947,0.24045296583118286,-0.69817906184478,-0.0001145739753586,0.0008115954046294,0.0097129588192032,3.74070908952755,0.057817628777012,0,0.0,19.42
CLEC12A,76893.0,0.25074266944415946,0.5120474294277817,-0.636790904532979,0.0,0.0150544866100307,0.060541017743316,5.43160410478608,0.262192569983599,0,0.0,14.26
AFF3,76893.0,0.25638917861425903,0.5255235896090409,-0.659115922621225,0.0,0.0162628074825211,0.102402989294111,4.17426041337117,0.2761750432355716,0,0.0,15.89
PAX5,76893.0,0.1515113268835944,0.40067462240569185,-0.539803805813089,-0.0001066708084063,0.0004376674870518,0.0080649714144463,3.98027600737863,0.16054015303994376,0,0.0,20.68
ESAM,76893.0,0.005044858728931264,0.07961299606019143,-0.457635514885488,-0.0010995150446877,0.0,0.0025877353337359,2.96157384516518,0.006338229141680056,0,0.0,23.57
ADAM28,76893.0,0.13685053634650046,0.3967564538782388,-0.887669766838292,0.0,0.000623786137489,0.0271484043810248,3.9140857861238,0.15741568369403505,0,0.0,21.19
TUBB4B,76893.0,0.21836148266373773,0.4567584321569076,-1.66928460842569,-0.0039703652764304,0.0579890419288185,0.285180039183308,4.1969431127609,0.20862826534643636,0,0.0,14.27
TIGIT,76893.0,0.12347985800418025,0.4008352423731116,-1.15550564638195,-0.0003637820419286,0.0018655872826777,0.0300060721108955,4.73921525394467,0.1606688915283111,0,0.0,19.43
NCR3,76893.0,0.17633525658967045,0.4407587024972533,-1.15466925673458,0.0,0.0127506137675336,0.138969551434662,5.38059327989522,0.19426823382706224,0,0.0,16.56
AKR1C3,76893.0,0.061689007277135256,0.31103808594480137,-1.53309297790211,-0.0028094896795096,0.0,0.0064096328434888,4.69689524489305,0.09674469090820564,0,0.0,22.32
WDFY4,76893.0,0.1067385357309741,0.2718019819989324,-0.695402697375386,0.0,0.0015237053072758,0.084779649186409,3.34683900958379,0.07387631741854798,0,0.0,19.45
PHACTR1,76893.0,0.1171385655101798,0.36526111341178835,-1.09242525290485,0.0,0.0068502464685233,0.0360911677805924,3.7256350939442,0.1334156809708193,0,0.0,17.19
FBXO21,76893.0,0.17090507288992776,0.3282631206662169,-1.4995866676495,0.0,0.0876517535710089,0.183556629416709,5.39158225767813,0.10775667638952326,0,0.0,15.02
MARCO,76893.0,0.07388412496064982,0.24435456076200135,-0.576084862438241,0.0,0.0009982355665357,0.0088496247138839,3.07440975392044,0.05970915136519061,0,0.0,19.29
TGFBI,76893.0,0.20567757843237675,0.4714990376913731,-0.770339675397602,-0.0003833506714667,0.0062188150499009,0.0498917069464912,3.87596697192013,0.22231134254389087,0,0.0,15.89
ZEB2,76893.0,0.8298093205567608,0.9221461156130267,-0.753716123032075,0.0072680530472505,0.508485383564262,1.58913806539155,4.83829716723858,0.8503534585401936,0,0.0,10.05
SOD2,76893.0,0.5104551652284651,0.7251847011362704,-0.839728946163301,0.0054600353331277,0.174460448624827,0.872122387326556,4.77433887021177,0.5258928507621019,0,0.0,10.74
FCGR2B,76893.0,0.119816435372482,0.32975836088903715,-1.16484231800933,0.0,0.0040364688851357,0.078130983789025,3.43616591574499,0.10874057657622448,0,0.0,17.95
PID1,76893.0,0.07680944797754038,0.2572239017080568,-0.569414495822028,-0.001221847714396,0.0,0.0085225397021977,3.42777367548776,0.06616413560991607,0,0.0,19.5
CDCA5,76893.0,0.0007133304697628155,0.03041618381313357,-0.796466982997963,-0.0005619512024858,0.0,0.0007407275719608,1.88688949909436,0.0009251442377543285,0,0.0,26.67
SPTSSB,76893.0,0.004329501231891018,0.06837519267460661,-1.29508149806578,0.0,0.0,0.0002657458656325,3.18863820992041,0.004675166973289576,0,0.0,33.11
SLAMF7,76893.0,0.167808243292834,0.3634596317323202,-0.854445690334693,0.0,0.0084279592048787,0.181368499705169,4.01157691886169,0.13210290389899382,0,0.0,17.37
CD300E,76893.0,0.20393722863451957,0.46030063033990654,-0.605078392133033,0.0,0.0124003563097332,0.04617118478249,4.01039050567497,0.2118766702913153,0,0.0,14.99
ENKUR,76893.0,0.0021072049929805963,0.03634576486126045,-0.852665351329642,-1.12522304632383e-05,0.0,0.0012726721560044,2.02554406303285,0.001321014623350035,0,0.0,25.13
BLNK,76893.0,0.1108365332933905,0.35706158399810256,-1.05767406096928,0.0,0.0003051477552484,0.0117634848200069,4.21807316796001,0.12749297476723406,0,0.0,22.44
CEP55,76893.0,0.0021405685710942516,0.035713948269063905,-0.215766621337022,-0.0002022767881885,0.0,0.0009710442318402,2.12826650562792,0.0012754861009653725,0,0.0,25.58
TNFRSF4,76893.0,0.04569141702255586,0.23693245268184218,-0.785966840232325,-0.002142343037168,0.0,0.0107213606550071,3.61517534131005,0.05613698713383339,0,0.0,21.13
GAS6,76893.0,0.03115636801231926,0.14953132447195258,-0.493244361540791,-0.0003176051711117,1.76640407508997e-05,0.0077441905101175,2.82408565731997,0.022359616998336364,0,0.0,21.87
CPNE5,76893.0,0.05355161501569478,0.22383092440801552,-0.620654615485021,-0.0013047629908723,0.0,0.0121343008412891,3.14604836544455,0.050100282721346756,0,0.0,21.16
FSCN1,76893.0,0.004419646692977497,0.07268743528976171,-0.657485958995521,-0.0021622572083625,0.0,0.003476636160031,3.13401809867895,0.005283463249003296,0,0.0,23.44
MATK,76893.0,0.23252406689045288,0.5235012572512076,-0.725101923677528,0.0,0.0178164134205029,0.120888586111743,4.2884322192723,0.274053566343595,0,0.0,16.42
ABI3,76893.0,0.26496340865027734,0.5463127228574365,-1.23100071508581,-0.0134918094360543,0.0200679108599315,0.317004583663352,4.89065825172248,0.29845759115590614,0,0.0,13.9
HGD,76893.0,0.001123036740691231,0.043076823929054035,-1.23327663520194,-0.0006460464805959,0.0,0.0008395911037345,2.95243658467564,0.0018556127598147222,0,0.0,25.11
MEF2C,76893.0,0.49572343392634505,0.7433153282851815,-0.718143712953533,0.0,0.0207781619685476,0.924988151731926,4.97688137501873,0.5525176772637073,0,0.0,12.47
IGFBP7,76893.0,0.12624988518721855,0.40643058456847636,-1.32007454108757,-0.0015508375376078,0.0001066901414887,0.0150911565389586,4.1957539993698,0.1651858200726734,0,0.0,18.86
MPP1,76893.0,0.09859157716246035,0.3062632735914946,-1.05684064237286,-0.0070944031854388,0.0068196645187451,0.0514646254171112,3.88085593038224,0.09379719275097866,0,0.0,15.81
EBI3,76893.0,0.003016762062985856,0.05971279026318109,-0.593743655319276,0.0,0.0,3.48672413393184e-06,2.80766115670973,0.0035656173210146546,0,0.0,43.74
CA2,76893.0,0.026883099070890506,0.15214071502953422,-0.719027229894475,-0.002142406602194,0.0,0.0041510842892049,2.88448073800538,0.02314679716969794,0,0.0,21.34
CD72,76893.0,0.10939848468563555,0.37425005220367913,-1.31632649105173,-0.0011000396254818,0.0029490448644604,0.0323578567986201,4.11091058792608,0.14006310157445653,0,0.0,18.12
TNF,76893.0,0.03922809683458563,0.22902508471929875,-1.37307422897119,-0.0126019068100467,0.0,0.0422706196959935,3.28927476139562,0.052452489430681974,0,0.0,18.36
TAL1,76893.0,0.0003729957044643022,0.019136982699583093,-0.411574060026981,-9.92669650663587e-06,0.0,0.0,1.8406251734246,0.0003662241068441426,0,0.0,48.95
YBX3,76893.0,0.311860607229008,0.5450436588518104,-0.802133812081535,0.0,0.0475394520905936,0.47008689879635,4.72796809424104,0.29707259005456865,0,0.0,12.93
FLT3,76893.0,0.023398346057304512,0.12817044410440023,-0.444624587092973,-5.60029078598915e-05,0.0,0.0016769372271222,2.67442361172819,0.016427662741919185,0,0.0,22.48
PILRA,76893.0,0.20474394471402377,0.4838835076356106,-1.03554774429825,-0.002969326568151,0.0037609157237438,0.0388361217665014,4.12779475333921,0.23414324896174205,0,0.0,15.51
P2RY14,76893.0,0.046347051572511275,0.18344582982926358,-0.751931833760442,0.0,0.0012493558130501,0.0147187507104869,3.12837868725059,0.03365237248174713,0,0.0,20.58
SMC4,76893.0,0.15935262739804054,0.3368147127205438,-1.0190024381655,0.0,0.066450727526177,0.16551500738862,5.10152697314484,0.11344415070502244,0,0.0,15.14
MYB,76893.0,0.016483730768745528,0.09651087107623822,-0.406156778452184,0.0,0.0001218087295585,0.0107459746467398,2.38660847126374,0.009314348235894275,0,0.0,21.76
BCL2A1,76893.0,0.24064016533944774,0.4510982160268423,-1.12399249296365,0.0,0.0658524690483714,0.23196763671851,4.33185049237035,0.2034896005025997,0,0.0,13.82
AREG,76893.0,0.009276839858158458,0.17722269623889822,-0.943293584386719,-0.024346141198896,0.0,0.0181063148904047,3.4665779896437,0.03140788406218479,0,0.0,19.61
LILRB1,76893.0,0.30319437772095165,0.5361316374500817,-0.920162638845266,0.0,0.0329587746064439,0.323738667657027,4.40055523547862,0.2874371326749059,0,0.0,14.38
PKMYT1,76893.0,0.0003214361930936507,0.017562394062195077,-0.189257004910618,-1.47392269802883e-05,0.0,1.03047250910968e-06,1.73294778179511,0.00030843768519582494,0,0.0,37.93
MS4A4A,76893.0,0.04807764455674268,0.22593755029733856,-0.856754650005285,-0.0007380244633079,0.0,0.0023778647118416,3.06643287261209,0.051047776634362385,0,0.0,24.28
P2RY13,76893.0,0.2362225232429429,0.484367464580454,-0.561963626708369,0.0,0.0064424656090147,0.032418812177058,3.57605948268427,0.23461184074409733,0,0.0,15.41
CYB561A3,76893.0,0.2529486991646237,0.5167579829452452,-1.36048918233123,0.0,0.0530070443971852,0.224134228008803,5.29357275301349,0.26703881293763837,0,0.0,14.03
LGMN,76893.0,0.029650252473048585,0.17227750594575203,-0.895744824682057,-0.0033791375697632,0.0,0.0172705831131747,2.82728501930922,0.029679539054888626,0,0.0,19.45
MTSS1,76893.0,0.306764853905306,0.5338064633978497,-0.865870328529722,0.0,0.0507859025037826,0.44159361840696,5.27148050034692,0.28494934036531977,0,0.0,13.78
FPR1,76893.0,0.1940005739357185,0.4844153826417074,-0.724085124247463,-0.0009115007977475,0.0025087478042174,0.0260677198802487,4.8959013343753,0.23465826293991182,0,0.0,16.4
NRG1,76893.0,0.027095148269322848,0.16772477092326518,-0.810271175469657,-0.0011588678003334,0.0,0.0033953425846223,3.90006742475354,0.028131598781261778,0,0.0,21.77
ARHGAP6,76893.0,0.003403291185517702,0.04521301761650127,-0.582366072764758,0.0,0.0,0.0001020648093936,2.42476407266984,0.0020442169619900538,0,0.0,47.03
CMC1,76893.0,0.2891375028691419,0.5446532551445188,-1.26864141427629,0.0,0.0744959816441289,0.324580716854795,4.36044460750124,0.2966471683395203,0,0.0,14.06
SLC7A7,76893.0,0.21768163294565404,0.4976109848433459,-0.879962756757332,0.0,0.0078505167885713,0.0596262115351322,4.25862579373026,0.24761669223676466,0,0.0,14.9
AIRE,76893.0,0.006784439813473467,0.0675589635559957,-0.422014565121837,0.0,0.0001741307341369,0.004100972953074,3.11449813810271,0.004564213556760354,0,0.0,23.37
EMP1,76893.0,0.0068732617796564265,0.05809009306924183,-0.425925759302118,0.0,0.0,0.0012091289569031,2.20436744121992,0.0033744589127931777,0,0.0,32.94
